observed,cell_type,teacher_rate_hz,student_rate_hz
False,inhibitory,18.9,1.6
False,excitatory,0.1,0
False,inhibitory,0.1,0
False,excitatory,1.3,0.4
False,excitatory,4.5,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,14.3,0.3
False,inhibitory,5.2,0.9
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,1.5,0
False,excitatory,0,0
False,inhibitory,0.4,0
False,excitatory,0.1,0
False,excitatory,3.5,0.4
False,excitatory,0,0
False,inhibitory,1.4,0
False,excitatory,1.8,0
False,excitatory,0.5,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,74.6,59
False,excitatory,3.5,0.1
False,excitatory,1.4,0.1
False,excitatory,21.9,0.1
False,excitatory,0,0
False,excitatory,3.8,0
False,inhibitory,1.2,0
False,excitatory,26.1,24.2
False,excitatory,0,0
False,inhibitory,2,0.2
False,excitatory,16.4,0
False,inhibitory,1.6,0.2
False,excitatory,1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,9.8,1.3
False,excitatory,7.3,41.9
False,excitatory,22.3,26.1
False,excitatory,0.3,0
False,inhibitory,3.4,3.9
False,inhibitory,0.7,0
False,inhibitory,3.9,0.2
False,excitatory,0.3,0
False,excitatory,0.2,1.3
False,excitatory,3.8,0
False,inhibitory,0,0.2
False,excitatory,111.2,0
False,excitatory,8.9,0
False,excitatory,61.3,50.4
False,excitatory,0,0
False,excitatory,0.4,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,1.2,0
False,excitatory,0,0
False,excitatory,2.2,1.8
False,excitatory,0,0
False,inhibitory,0.4,0.1
False,excitatory,4.9,0
False,excitatory,0.4,0
False,excitatory,10.3,0
False,excitatory,2.1,0.1
False,excitatory,0,0
False,excitatory,0.7,0
False,excitatory,0,0
False,excitatory,0.2,4
False,excitatory,15.7,0
False,excitatory,20.9,29.1
False,excitatory,0,0
False,excitatory,0.3,0.1
False,inhibitory,5.6,0
False,inhibitory,26.3,23.1
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,8.5,7.1
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,25.4,6.5
False,inhibitory,3.3,0.3
False,excitatory,0,0
False,excitatory,2.7,0
False,excitatory,2.5,0.2
False,inhibitory,0.3,119.3
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0.7,2.7
False,excitatory,3.9,0
False,inhibitory,0.6,0
False,excitatory,1.7,48.6
False,excitatory,25.6,0
False,excitatory,0.6,0
False,excitatory,0,0
False,excitatory,1.3,1.4
False,excitatory,0.3,0
False,excitatory,7.5,0
False,excitatory,1.7,0
False,excitatory,9.9,0
False,excitatory,0,0
False,inhibitory,3.7,2.6
False,excitatory,0,0
False,excitatory,12.6,11.5
False,excitatory,0.7,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,0.3,0
False,excitatory,1.4,1.9
False,excitatory,0,0
False,excitatory,7.1,0
False,excitatory,16.7,15.2
False,inhibitory,22.7,0.4
False,excitatory,0,0
False,inhibitory,3.8,0
False,inhibitory,0,0.3
False,excitatory,0.3,0
False,excitatory,3.7,0
False,inhibitory,0.6,0
False,excitatory,0.1,0
False,excitatory,0.1,0
False,inhibitory,5.5,28.1
False,inhibitory,8.9,4.5
False,inhibitory,18.2,34.9
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,136.3,0
False,excitatory,0,0
False,inhibitory,2,0.9
False,inhibitory,0.1,0.4
False,excitatory,0,0
False,inhibitory,12.4,0
False,excitatory,1.7,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,3.3,0.1
False,excitatory,0.1,0
False,inhibitory,32.5,1.1
False,excitatory,0.3,0
False,excitatory,24.5,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,3.1,0.1
False,excitatory,0,0
False,excitatory,5.9,1.1
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0.8,0
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0.1,0
False,inhibitory,0.1,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,15.1,35.8
False,excitatory,21.4,30.1
False,inhibitory,13.6,0
False,excitatory,0,0
False,inhibitory,229,62.7
False,excitatory,0,0
False,inhibitory,4.6,27.3
False,excitatory,15.5,9.2
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,18.7,7.4
False,inhibitory,3.6,0.7
False,excitatory,0,0
False,excitatory,0.3,0.6
False,excitatory,0,0
False,excitatory,2.1,0
