neuron_id,observed,cell_type,teacher_rate_hz,student_rate_hz
3270,False,excitatory,0,0
3272,False,excitatory,5.6,6.4
3273,False,excitatory,0.4,0.5
3274,False,excitatory,0,0
3275,False,excitatory,0.1,0.4
3276,False,inhibitory,1.5,1.4
3278,False,excitatory,1.2,1.5
3279,False,excitatory,0.8,0.8
3280,False,excitatory,3,4.8
3282,False,inhibitory,3.3,4.6
3283,False,excitatory,0,0
3284,False,excitatory,0.2,0.1
3285,False,excitatory,0,0
3286,False,excitatory,0,0
3287,False,inhibitory,0,0
3288,False,excitatory,0.1,0.2
3289,False,inhibitory,10.9,11.3
3290,False,excitatory,0.2,0.2
3291,False,excitatory,0,0
3292,False,excitatory,0.1,0
3293,False,inhibitory,3.8,2.5
3294,False,excitatory,0,0
3297,False,excitatory,0.1,0.1
3298,False,excitatory,1,0.6
3299,False,excitatory,0,0
3300,False,excitatory,1.7,1.9
3301,False,excitatory,16,15.8
3302,False,excitatory,2.4,2.4
3303,False,excitatory,21.7,21.2
3304,False,excitatory,0,0
3305,False,excitatory,0,0
3307,False,inhibitory,27.5,28.6
3308,False,inhibitory,5.1,6.3
3309,False,excitatory,1.6,1.6
3310,False,excitatory,0,0
3311,False,inhibitory,122.3,119.6
3312,False,excitatory,0,0
3314,False,excitatory,0.9,0.6
3315,False,excitatory,0,0
3317,False,excitatory,0.3,0.3
3318,False,excitatory,3.8,3.3
3319,False,excitatory,0,0
3321,False,excitatory,0,0
3322,False,excitatory,0,0
3323,False,excitatory,2.4,2.6
3324,False,excitatory,0.3,0.7
3325,False,excitatory,5.2,4.7
3326,False,inhibitory,104.3,112.3
3327,False,excitatory,0.6,0.7
3328,False,excitatory,0,0
3329,False,excitatory,0.9,1
3330,False,inhibitory,5.9,5.5
3331,False,excitatory,0.4,0.5
3332,False,excitatory,0,0
3333,False,excitatory,0,0
3334,False,inhibitory,0.1,0.1
3335,False,excitatory,0,0
3336,False,excitatory,0,0
3337,False,excitatory,3.7,4
3338,False,excitatory,0.3,0.5
3339,False,excitatory,2.3,3.5
3340,False,excitatory,1.1,1.1
3341,False,excitatory,0.2,0.1
3342,False,inhibitory,0.1,0.1
3343,False,excitatory,0,0
3344,False,excitatory,1.8,1.6
3345,False,excitatory,0,0
3346,False,excitatory,0.1,0.1
3347,False,excitatory,1.7,1.3
3348,False,inhibitory,10.8,10.9
3349,False,excitatory,7.8,7.8
3350,False,excitatory,4.6,5.6
3351,False,inhibitory,76.3,74.6
3352,False,excitatory,0,0
3353,False,excitatory,0.1,0.1
3354,False,excitatory,5,5
3355,False,excitatory,0,0
3356,False,excitatory,0,0
3357,False,excitatory,0,0
3358,False,excitatory,0,0
3359,False,excitatory,0,0
3360,False,excitatory,0,0
3361,False,excitatory,0,0
3362,False,inhibitory,0,0
3363,False,inhibitory,67.8,68.1
3365,False,excitatory,0,0
3366,False,excitatory,0,0
3367,False,inhibitory,16.9,18.6
3368,False,excitatory,0.4,0.4
3369,False,excitatory,0.2,0.1
3370,False,excitatory,0.1,0
3371,False,excitatory,0,0
3372,False,excitatory,8.2,8.6
3373,False,excitatory,0.6,0.7
3375,False,excitatory,2.2,2
3377,False,inhibitory,12.6,13.3
3378,False,inhibitory,8.7,10.7
3379,False,excitatory,0.3,0.3
3380,False,inhibitory,2.5,3
3381,False,excitatory,0,0
3382,False,excitatory,1.1,0.9
3385,False,excitatory,0,0
3386,False,excitatory,2.3,2.1
3387,False,excitatory,6.2,5.8
3388,False,inhibitory,0.1,0.2
3389,False,inhibitory,0.4,0.4
3390,False,excitatory,14,15.2
3393,False,excitatory,0,0
3394,False,excitatory,1.3,1.4
3395,False,excitatory,0,0
3396,False,excitatory,0,0
3397,False,excitatory,7.4,7.7
3398,False,excitatory,1.9,1.8
3399,False,inhibitory,23.2,21
3400,False,excitatory,0.9,0.7
3401,False,excitatory,0,0
3402,False,inhibitory,7.9,9.1
3403,False,inhibitory,0,0
3405,False,inhibitory,0,0
3406,False,excitatory,0,0
3409,False,excitatory,0,0
3410,False,excitatory,0,0
3412,False,excitatory,0,0
3413,False,inhibitory,1,0.4
3414,False,excitatory,0,0
3415,False,excitatory,3.3,3.5
3416,False,excitatory,3.6,2.9
3417,False,excitatory,0,0
3419,False,excitatory,0,0
3420,False,inhibitory,5.8,4.9
3421,False,excitatory,0,0
3422,False,excitatory,0.1,0.1
3423,False,excitatory,1.5,1
3424,False,excitatory,0,0
3425,False,excitatory,2.9,3.1
3426,False,excitatory,0,0
3427,False,excitatory,0,0
3428,False,inhibitory,0.1,0.1
3429,False,excitatory,3,3
3431,False,excitatory,4.8,4.9
3435,False,excitatory,5.6,5
3436,False,excitatory,1.7,1.7
3437,False,excitatory,0,0
3438,False,inhibitory,9,8
3439,False,excitatory,0,0
3440,False,excitatory,0.3,0.1
3441,False,excitatory,1.5,1
3442,False,excitatory,1.2,1.8
3444,False,excitatory,3.4,3.9
3446,False,inhibitory,3.8,3.7
3447,False,inhibitory,0,0
3448,False,excitatory,0,0
3449,False,inhibitory,0.9,0.9
3450,False,inhibitory,5.4,4.4
3451,False,excitatory,0,0
3452,False,excitatory,12.9,13.6
3453,False,excitatory,0.2,0.2
3454,False,excitatory,1.1,1.1
3456,False,excitatory,0,0
3457,False,inhibitory,2.7,2.4
3458,False,excitatory,0,0
3459,False,excitatory,0.7,0.6
3460,False,excitatory,0.1,0.1
3461,False,excitatory,0,0
3462,False,excitatory,1.9,1.8
3463,False,excitatory,0,0
3464,False,inhibitory,8.2,7.7
3465,False,excitatory,2.1,2
3466,False,excitatory,0.2,0.2
3467,False,excitatory,0,0
3468,False,excitatory,0,0
3469,False,excitatory,0,0
3470,False,inhibitory,8.5,8.8
3472,False,excitatory,0.2,0.3
3473,False,excitatory,0.1,0
3474,False,excitatory,0,0
3475,False,excitatory,0.2,0.3
3476,False,excitatory,7.3,7.5
3477,False,inhibitory,3.5,3.7
3478,False,excitatory,0,0
3479,False,excitatory,2.9,2.1
3480,False,excitatory,0.8,0.4
3481,False,excitatory,0.4,0.3
3482,False,excitatory,0,0
3483,False,excitatory,50.4,50.2
3484,False,excitatory,0,0.1
3485,False,excitatory,0.9,1.1
3486,False,excitatory,2,2.2
3487,False,excitatory,0,0
3488,False,excitatory,1.1,1.4
3489,False,inhibitory,0,0
3490,False,excitatory,6.1,6
3492,False,excitatory,6.8,7.2
3493,False,excitatory,0,0
3494,False,inhibitory,106.3,108.2
3495,False,excitatory,0,0
3496,False,excitatory,0,0
3497,False,excitatory,0,0
3498,False,inhibitory,0.5,0.4
3499,False,excitatory,0.4,0.6
3500,False,excitatory,9.5,10
3501,False,excitatory,0,0
3502,False,excitatory,0.1,0.1
3503,False,excitatory,0,0
3504,False,inhibitory,1.1,0.9
3505,False,excitatory,15.1,18.8
3507,False,inhibitory,188.7,194.5
3508,False,excitatory,8.8,9.4
3509,False,excitatory,0,0
3510,False,inhibitory,2.2,2.1
3511,False,excitatory,7.3,8.1
3512,False,excitatory,1.7,1.5
3513,False,excitatory,0.3,0.5
3514,False,excitatory,9.8,8.7
3515,False,inhibitory,118.1,116.9
3516,False,excitatory,0,0
3517,False,excitatory,0,0
3518,False,excitatory,0,0
3519,False,excitatory,4.3,4.8
3521,False,excitatory,10.1,9.8
3522,False,excitatory,3.7,4
3523,False,excitatory,0.3,0.3
3524,False,excitatory,0.3,0.1
3525,False,excitatory,0,0
3526,False,excitatory,0,0
3527,False,excitatory,6.2,5.4
3528,False,excitatory,0.6,0.6
3529,False,excitatory,0,0
3530,False,excitatory,0.1,0.1
3531,False,excitatory,0,0
3532,False,excitatory,0,0
3533,False,excitatory,0.6,0.7
3534,False,inhibitory,3.1,3.4
3535,False,excitatory,0,0
3536,False,excitatory,0,0
3537,False,inhibitory,19.1,17.2
3538,False,excitatory,1.3,1
3539,False,excitatory,0,0
3540,False,excitatory,0.7,0.6
3541,False,excitatory,18.2,19.3
3542,False,excitatory,0,0
3543,False,inhibitory,14.1,16.9
3544,False,excitatory,0,0
3545,False,excitatory,0,0
3547,False,excitatory,4.8,4.6
3548,False,excitatory,0,0
3549,False,excitatory,15.7,15.5
3550,False,excitatory,0,0
3551,False,excitatory,0.2,0.2
3552,False,excitatory,0,0.1
3553,False,excitatory,0,0
3555,False,excitatory,2,2.6
3556,False,excitatory,0,0
3557,False,excitatory,2.4,2.5
3558,False,excitatory,0,0
3559,False,excitatory,0,0
3560,False,excitatory,11.5,11.4
3561,False,excitatory,0.6,0.9
3562,False,excitatory,0.1,0
3563,False,excitatory,0,0
3564,False,excitatory,0.1,0.1
3565,False,excitatory,0.2,0.2
3566,False,excitatory,0.8,0.7
3567,False,excitatory,6.1,6.2
3568,False,excitatory,0,0
3569,False,excitatory,1.1,0.6
3570,False,excitatory,0,0
3571,False,excitatory,0.5,0.5
3572,False,inhibitory,46.9,37.1
3573,False,excitatory,0,0
3574,False,excitatory,0,0
3575,False,excitatory,0,0
3576,False,excitatory,0,0
3578,False,excitatory,0,0
3581,False,excitatory,0.6,1.1
3582,False,excitatory,17.8,17.3
3583,False,excitatory,13.3,13.5
3584,False,excitatory,0.1,0.2
3586,False,excitatory,1.2,1.1
3587,False,excitatory,0,0
3588,False,excitatory,0.1,0.1
3589,False,inhibitory,5.3,5.5
3591,False,inhibitory,3,2.8
3592,False,excitatory,0,0
3593,False,excitatory,0,0
3594,False,excitatory,0,0
3595,False,excitatory,1.4,1.1
3597,False,excitatory,0,0
3598,False,excitatory,0,0
3600,False,excitatory,7.2,7.9
3601,False,excitatory,1.3,1.2
3602,False,excitatory,0,0
3603,False,excitatory,0.1,0.1
3604,False,excitatory,0,0
3605,False,inhibitory,1.6,1.1
3606,False,excitatory,0,0
3607,False,inhibitory,29,24.6
3608,False,excitatory,0,0
3609,False,inhibitory,3.5,2.5
3610,False,excitatory,14.4,14.6
3611,False,excitatory,0,0
3612,False,excitatory,0.8,0.7
3613,False,excitatory,0.1,0.1
3614,False,excitatory,0,0
3616,False,excitatory,0.8,1
3617,False,excitatory,6.7,6.6
3619,False,excitatory,9.2,7.9
3620,False,excitatory,0,0.1
3621,False,excitatory,0,0
3622,False,excitatory,0,0.1
3623,False,excitatory,0,0
3625,False,excitatory,13.9,13.1
3626,False,excitatory,0.3,0.2
3627,False,excitatory,0,0
3628,False,excitatory,4.6,4.3
3629,False,inhibitory,0.4,0.3
3630,False,excitatory,0.3,0.2
3631,False,excitatory,2.3,2
3632,False,excitatory,0,0
3633,False,excitatory,10.5,11.3
3634,False,inhibitory,0.5,0.9
3635,False,excitatory,3.5,2.9
3636,False,excitatory,0,0
3637,False,excitatory,0,0
3638,False,excitatory,0,0
3639,False,inhibitory,4.5,5
3640,False,excitatory,0,0
3641,False,inhibitory,0.2,0.3
3643,False,inhibitory,31.5,33.6
3644,False,excitatory,0,0
3645,False,excitatory,0.1,0.2
3646,False,excitatory,0,0
3647,False,excitatory,0.2,0.2
3648,False,inhibitory,0.2,0.2
3649,False,excitatory,2.9,3.7
3650,False,excitatory,0.2,0.1
3651,False,excitatory,0,0
3652,False,inhibitory,1.4,2.2
3653,False,excitatory,0.3,0.4
3654,False,inhibitory,5.6,7.7
3655,False,excitatory,0.4,0.6
3658,False,excitatory,0.1,0.1
3659,False,inhibitory,28.9,32.4
3660,False,excitatory,0,0
3661,False,excitatory,0,0
3662,False,inhibitory,0,0
3663,False,excitatory,0,0
3664,False,excitatory,0,0
3665,False,excitatory,2.2,2.9
3666,False,excitatory,0,0.2
3667,False,excitatory,0,0
3669,False,excitatory,1.5,1.3
3670,False,excitatory,0.1,0
3671,False,excitatory,0,0
3672,False,excitatory,0,0
3673,False,excitatory,0.2,0.4
3674,False,excitatory,3.3,3.5
3675,False,excitatory,2.4,2
3677,False,excitatory,0.3,0.3
3678,False,excitatory,0,0
3679,False,excitatory,0.2,0.3
3680,False,excitatory,0,0
3681,False,excitatory,0,0.5
3682,False,excitatory,0,0
3683,False,excitatory,0.1,0.2
3684,False,excitatory,4,3.4
3685,False,inhibitory,0,0
3686,False,excitatory,0,0
3688,False,excitatory,0.4,0.4
3689,False,inhibitory,0,0.2
3690,False,excitatory,0.5,0.2
3691,False,excitatory,16.1,14.3
3692,False,excitatory,0,0
3694,False,excitatory,2.4,3.1
3695,False,excitatory,0.6,0.6
3696,False,excitatory,0,0
3698,False,excitatory,1.4,1.5
3699,False,excitatory,0,0
3701,False,excitatory,1,0.7
3702,False,excitatory,0,0
3704,False,inhibitory,0.4,0.2
3705,False,excitatory,0.1,0.1
3706,False,excitatory,1.5,1.5
3707,False,excitatory,1.3,1.1
3708,False,excitatory,3.6,3.6
3709,False,excitatory,0,0.2
3711,False,inhibitory,9,7.1
3712,False,inhibitory,22.2,18.8
3713,False,excitatory,0,0
3714,False,excitatory,6,5.8
3715,False,excitatory,3.7,3.8
3716,False,excitatory,0,0
3717,False,excitatory,0,0
3718,False,excitatory,0,0
3719,False,excitatory,0.1,0.1
3720,False,inhibitory,0.6,0.6
3721,False,excitatory,5,5.2
3722,False,inhibitory,9.6,9.8
3723,False,excitatory,1.9,1.8
3724,False,inhibitory,12.6,11.4
3725,False,excitatory,2.2,2
3726,False,excitatory,0,0
3727,False,excitatory,0.4,0.4
3728,False,excitatory,3.2,2.5
3729,False,excitatory,12.7,13
3730,False,excitatory,1,0.9
3731,False,excitatory,1.4,1.3
3732,False,inhibitory,9.6,8.4
3733,False,excitatory,0,0.1
3734,False,excitatory,2.2,2.1
3735,False,excitatory,0,0
3736,False,inhibitory,13.2,14.7
3737,False,inhibitory,0.8,0.8
3738,False,excitatory,0,0.1
3740,False,excitatory,0.4,0.4
3741,False,excitatory,0.3,0.4
3742,False,inhibitory,0,0
3743,False,excitatory,0.5,0.5
3744,False,excitatory,0,0
3746,False,inhibitory,6.6,9
3747,False,excitatory,6.6,6.2
3748,False,inhibitory,86.7,86.2
3749,False,excitatory,0,0
3750,False,excitatory,0,0
3751,False,excitatory,8.3,7.3
3752,False,excitatory,0,0
3753,False,excitatory,0.6,0.5
3754,False,excitatory,10.2,9.9
3755,False,excitatory,0,0
3756,False,excitatory,0.1,0.1
3757,False,inhibitory,32.6,34.3
3758,False,excitatory,0,0
3759,False,excitatory,0.9,1
3760,False,excitatory,0,0
3761,False,excitatory,12.5,12.3
3762,False,excitatory,5.8,5.2
3763,False,excitatory,0.1,0.3
3764,False,inhibitory,0.4,0.1
3765,False,excitatory,4.2,3.8
3766,False,excitatory,0.2,0.1
3771,False,excitatory,1.1,0.9
3772,False,inhibitory,4.6,4.5
3773,False,inhibitory,31.6,34.9
3774,False,excitatory,13.1,15.5
3776,False,excitatory,0,0
3777,False,excitatory,1,0.9
3778,False,excitatory,1.9,1.6
3779,False,excitatory,1.2,1.3
3780,False,excitatory,0,0
3781,False,excitatory,0,0
3782,False,excitatory,0,0
3784,False,excitatory,0,0
3785,False,excitatory,1.7,1.6
3786,False,excitatory,0,0
3787,False,excitatory,0,0
3788,False,excitatory,0.5,0.6
3790,False,excitatory,23.3,22.4
3791,False,excitatory,2.2,2.7
3792,False,excitatory,1.4,1.5
3793,False,inhibitory,7.5,7.6
3794,False,excitatory,0,0
3795,False,excitatory,0,0
3796,False,excitatory,1.6,1.7
3798,False,excitatory,3.5,3.5
3799,False,excitatory,0,0
3800,False,excitatory,0.5,0.6
3801,False,inhibitory,2,1.9
3802,False,excitatory,0,0
3803,False,excitatory,7.3,7.9
3804,False,excitatory,0.3,0.3
3805,False,excitatory,0.6,0.8
3806,False,excitatory,0,0
3807,False,excitatory,17.8,17
3808,False,excitatory,0,0
3809,False,inhibitory,0.3,0.6
3810,False,excitatory,0.8,0.3
3811,False,excitatory,0.4,0.3
3812,False,inhibitory,0,0
3813,False,excitatory,0.2,0.2
3814,False,excitatory,18.3,18.7
3815,False,excitatory,0,0
3816,False,excitatory,0,0
3817,False,excitatory,2.1,2.1
3818,False,excitatory,0.2,0.2
3819,False,excitatory,0,0.1
3820,False,inhibitory,7.5,7
3821,False,inhibitory,4.7,5.4
3822,False,excitatory,0,0
3823,False,inhibitory,1.3,0.9
3824,False,excitatory,0,0.1
3825,False,excitatory,0.2,0.2
3826,False,excitatory,0.1,0.1
3827,False,excitatory,23.2,22
3828,False,inhibitory,2.5,2.7
3829,False,excitatory,0,0
3830,False,excitatory,3.6,3.2
3831,False,excitatory,9.7,9.9
3832,False,excitatory,0,0
3833,False,excitatory,1.3,1.1
3834,False,excitatory,0.7,0.8
3835,False,excitatory,0,0
3836,False,excitatory,0,0
3837,False,excitatory,5,5
3838,False,excitatory,0.2,0.1
3840,False,excitatory,0.2,0.2
3841,False,excitatory,0.1,0.1
3842,False,excitatory,1,1
3844,False,inhibitory,9.4,10.3
3846,False,excitatory,0,0
3847,False,excitatory,0,0
3848,False,excitatory,0,0
3849,False,inhibitory,5.6,4.5
3850,False,excitatory,3.3,3.8
3851,False,excitatory,0,0
3853,False,excitatory,1.3,1.5
3854,False,excitatory,0,0
3855,False,excitatory,7.5,7
3857,False,excitatory,1.9,2
3858,False,excitatory,0,0
3859,False,inhibitory,8.6,7
3860,False,inhibitory,0.1,0.1
3861,False,excitatory,2.8,3
3862,False,excitatory,1.7,1.5
3863,False,excitatory,0,0
3864,False,inhibitory,4.3,3.5
3865,False,inhibitory,0.9,0.9
3866,False,excitatory,0,0
3867,False,excitatory,0.1,0.1
3868,False,inhibitory,18.5,18.8
3869,False,excitatory,0.7,0.3
3870,False,excitatory,0.2,0.1
3871,False,excitatory,0.1,0
3872,False,excitatory,0,0
3873,False,excitatory,7.4,7.4
3874,False,excitatory,0.4,0.3
3875,False,excitatory,9.3,10
3876,False,excitatory,0,0
3878,False,excitatory,0,0
3879,False,excitatory,0,0
3880,False,excitatory,69.7,67.2
3881,False,excitatory,1.4,1.2
3882,False,excitatory,1,0.8
3883,False,excitatory,6.1,5.8
3885,False,excitatory,4.8,4.1
3886,False,excitatory,4.5,4.6
3887,False,excitatory,0.7,0.8
3888,False,excitatory,0,0
3890,False,excitatory,0,0
3891,False,excitatory,2.3,2.1
3892,False,excitatory,0.2,0
3893,False,excitatory,0,0
3895,False,excitatory,23.4,26.7
3897,False,excitatory,0.3,0.2
3898,False,excitatory,0.1,0
3900,False,excitatory,0.4,0.4
3901,False,excitatory,0,0
3902,False,excitatory,0,0
3903,False,excitatory,2.6,2.7
3904,False,excitatory,0.3,0.1
3905,False,excitatory,0.4,0.4
3906,False,excitatory,1.5,0.7
3907,False,excitatory,0.2,0.1
3908,False,inhibitory,1.2,1.4
3910,False,excitatory,5.6,5.2
3911,False,inhibitory,1.7,2.6
3912,False,excitatory,0,0
3913,False,excitatory,0,0
3914,False,excitatory,0.2,0.1
3915,False,excitatory,0.4,0.4
3916,False,excitatory,0.9,1.6
3917,False,excitatory,0,0
3918,False,excitatory,5.7,5.5
3919,False,excitatory,0,0
3920,False,excitatory,1.7,1.7
3922,False,inhibitory,0.6,1.1
3923,False,excitatory,0,0
3924,False,inhibitory,1,0.5
3925,False,excitatory,0,0
3926,False,excitatory,0.8,0.8
3927,False,inhibitory,7.8,5.6
3928,False,excitatory,0.1,0.2
3929,False,excitatory,0,0
3930,False,excitatory,6.2,6.3
3931,False,excitatory,0.3,0.4
3932,False,excitatory,0,0
3933,False,excitatory,0.4,0.2
3934,False,excitatory,6.1,5.6
3935,False,inhibitory,11.2,12.5
3936,False,excitatory,0,0
3937,False,inhibitory,0.1,0
3938,False,excitatory,1.5,1.8
3939,False,excitatory,0,0
3940,False,excitatory,3.4,3.5
3941,False,excitatory,28.2,27.3
3942,False,excitatory,2.5,2.8
3944,False,inhibitory,16.5,16.2
3945,False,excitatory,4.3,4.9
3946,False,excitatory,4.3,4.2
3947,False,excitatory,2.3,1.9
3948,False,excitatory,5.9,6.1
3949,False,excitatory,0,0
3950,False,excitatory,0,0
3951,False,excitatory,2.9,2.8
3953,False,excitatory,0.4,0.6
3954,False,inhibitory,0,0
3955,False,excitatory,1.5,1.4
3956,False,excitatory,0,0
3957,False,excitatory,0.4,0.4
3959,False,excitatory,0,0.1
3960,False,excitatory,0.6,0.3
3961,False,excitatory,0,0
3962,False,excitatory,6.3,6.2
3963,False,excitatory,4.1,4.7
3964,False,excitatory,0.2,0.3
3965,False,inhibitory,18.9,18.3
3966,False,excitatory,0,0
3967,False,excitatory,0.9,1.3
3968,False,excitatory,6.1,6.6
3969,False,excitatory,0.1,0
3970,False,inhibitory,13,6.7
3972,False,inhibitory,35.3,32
3973,False,excitatory,0,0
3974,False,excitatory,0,0
3975,False,inhibitory,1.7,1.4
3976,False,excitatory,2.8,2.8
3977,False,excitatory,0,0
3978,False,excitatory,6.8,6.9
3979,False,excitatory,0.3,0.4
3980,False,excitatory,0,0
3981,False,excitatory,0.1,0
3982,False,excitatory,0,0
3983,False,inhibitory,18.3,17.2
3984,False,inhibitory,4.3,4.2
3985,False,inhibitory,1.9,2.5
3987,False,excitatory,0.9,0.9
3988,False,excitatory,0,0
3989,False,excitatory,0,0
3991,False,inhibitory,0,0
3992,False,excitatory,0.7,0.7
3993,False,excitatory,0,0
3994,False,excitatory,0.1,0.1
3995,False,excitatory,0.1,0
3996,False,excitatory,0.5,0.3
3997,False,excitatory,0.8,0.7
3998,False,excitatory,0,0
3999,False,excitatory,0,0
4000,False,excitatory,0.1,0.1
4001,False,excitatory,0.1,0.1
4002,False,excitatory,0.5,0.5
4003,False,excitatory,0.3,0.3
4004,False,inhibitory,28.3,30
4005,False,excitatory,0.5,0.5
4006,False,excitatory,0.8,0.4
4007,False,excitatory,19.6,17.3
4008,False,excitatory,1.1,1.2
4009,False,excitatory,0,0
4010,False,excitatory,0,0
4011,False,excitatory,0.4,0.4
4012,False,excitatory,0,0
4013,False,excitatory,0,0
4014,False,excitatory,0,0
4015,False,excitatory,0,0
4016,False,excitatory,0,0
4017,False,excitatory,0.7,0.9
4018,False,excitatory,3.5,2.3
4019,False,excitatory,0,0
4020,False,inhibitory,4.2,4.8
4021,False,inhibitory,0,0.5
4022,False,excitatory,0,0
4023,False,inhibitory,4.4,3.6
4024,False,excitatory,6.1,6.3
4025,False,excitatory,0,0
4026,False,excitatory,0,0
4027,False,excitatory,6.2,5.5
4028,False,excitatory,0,0.2
4030,False,excitatory,0,0
4031,False,excitatory,4.2,3.9
4032,False,inhibitory,4.5,4.6
4033,False,excitatory,0,0
4034,False,excitatory,9.5,9.4
4035,False,excitatory,0,0
4036,False,excitatory,0.3,0.1
4037,False,excitatory,0,0
4038,False,excitatory,0.3,0.2
4039,False,excitatory,14.5,15.6
4040,False,excitatory,0,0
4041,False,excitatory,2.3,2.2
4042,False,excitatory,18,19.1
4043,False,inhibitory,3.1,3.1
4044,False,excitatory,0.3,0.5
4045,False,excitatory,0,0
4047,False,excitatory,0,0
4048,False,excitatory,0,0
4049,False,excitatory,0.4,0.4
4050,False,excitatory,0,0
4052,False,excitatory,0,0
4053,False,excitatory,0.4,0.6
4054,False,inhibitory,0.8,0.8
4055,False,excitatory,12.1,10.9
4056,False,excitatory,0,0
4057,False,excitatory,0.3,0.3
4058,False,inhibitory,1.5,1.7
4060,False,inhibitory,0,0
4061,False,excitatory,0,0
4062,False,excitatory,0,0
4063,False,excitatory,2.7,2.7
4065,False,excitatory,5.7,6
4066,False,excitatory,0.1,0
4067,False,excitatory,4.1,4.5
4068,False,inhibitory,9.2,8.1
4069,False,excitatory,0.3,0.4
4070,False,inhibitory,0,0
4071,False,excitatory,1.8,1.7
4072,False,inhibitory,8.6,8
4074,False,excitatory,0.2,0.1
4075,False,excitatory,0,0
4076,False,excitatory,0,0
4078,False,inhibitory,0.2,0.1
4079,False,excitatory,0,0
4080,False,excitatory,0.4,0.4
4081,False,excitatory,21.3,23.2
4083,False,inhibitory,1.7,2.2
4084,False,inhibitory,0.8,0.6
4085,False,excitatory,0.2,0.1
4086,False,inhibitory,75.4,76.7
4087,False,inhibitory,1.5,1.5
4088,False,inhibitory,7.6,5.7
4089,False,excitatory,0,0
4090,False,excitatory,15.1,14.7
4092,False,excitatory,0.5,1
4093,False,inhibitory,17.6,18
4094,False,excitatory,0.1,0.1
4095,False,excitatory,0,0
4096,False,excitatory,1.5,1.1
4097,False,excitatory,0,0
4098,False,excitatory,0,0
4099,False,excitatory,0.5,0.4
4100,False,excitatory,0.2,0.1
4101,False,inhibitory,0,0
4102,False,excitatory,0,0
4103,False,inhibitory,8.7,9.6
4104,False,inhibitory,0.1,0.3
4105,False,inhibitory,5.5,5.3
4107,False,excitatory,8.5,8.7
4108,False,excitatory,0,0
4109,False,excitatory,0.7,1
4110,False,excitatory,16.3,16.8
4111,False,excitatory,0.3,0.2
4113,False,excitatory,0.4,0.5
4114,False,excitatory,0.8,1
4115,False,excitatory,1.8,1.5
4116,False,excitatory,0.6,0.9
4119,False,excitatory,0.7,0.9
4120,False,excitatory,0.1,0.2
4122,False,excitatory,0.2,0
4123,False,excitatory,2.1,1.7
4125,False,excitatory,0,0
4126,False,excitatory,0.3,0.1
4127,False,excitatory,0,0
4128,False,excitatory,0.5,0.7
4129,False,excitatory,0.3,0.4
4130,False,excitatory,0,0
4131,False,excitatory,0.1,0
4132,False,excitatory,0.1,0.1
4133,False,excitatory,6,7.4
4134,False,excitatory,0,0
4135,False,inhibitory,91.7,85
4136,False,inhibitory,6.4,7.5
4137,False,excitatory,2.1,1.8
4138,False,excitatory,0,0
4139,False,excitatory,0.5,0.4
4140,False,excitatory,0,0
4141,False,excitatory,1.1,0.9
4142,False,excitatory,0.3,0.4
4143,False,excitatory,0,0
4144,False,excitatory,0,0
4145,False,inhibitory,0.7,0.9
4146,False,excitatory,0,0
4147,False,excitatory,0.1,0.2
4148,False,excitatory,0.3,0.4
4149,False,excitatory,1.4,1.2
4150,False,inhibitory,12.3,11
4151,False,excitatory,0,0
4153,False,inhibitory,1.7,1.6
4154,False,inhibitory,6.3,5.8
4155,False,excitatory,0.3,0.2
4156,False,excitatory,0,0
4157,False,inhibitory,0.6,0.6
4158,False,excitatory,0.1,0
4159,False,excitatory,0,0
4160,False,excitatory,0,0
4161,False,excitatory,0.5,0.6
4162,False,inhibitory,3,2.7
4163,False,excitatory,11.9,11.7
4164,False,excitatory,0.2,0.1
4165,False,excitatory,13.3,14.5
4166,False,excitatory,7.6,8.2
4167,False,inhibitory,1.6,1.6
4168,False,excitatory,0,0
4169,False,excitatory,0.2,0.2
4170,False,inhibitory,2.5,2.2
4172,False,excitatory,1.3,1.4
4173,False,excitatory,0.1,0.1
4174,False,inhibitory,8.7,8.6
4175,False,inhibitory,27.9,29
4176,False,excitatory,0,0
4177,False,excitatory,0,0
4178,False,excitatory,4.2,4.8
4179,False,excitatory,8.3,8.2
4181,False,excitatory,3.6,2.8
4182,False,excitatory,0,0
4183,False,excitatory,0,0
4184,False,excitatory,0.4,0.6
4185,False,excitatory,0.7,0.9
4186,False,excitatory,0,0
4187,False,excitatory,8.3,7.5
4189,False,inhibitory,18.4,19.9
4190,False,excitatory,10.9,11.8
4192,False,excitatory,0.1,0
4193,False,inhibitory,14.4,20
4194,False,excitatory,0.1,0.2
4195,False,excitatory,0,0
4196,False,excitatory,0,0
4197,False,excitatory,0,0
4198,False,inhibitory,2.1,1.2
4199,False,excitatory,0.5,0.3
4200,False,excitatory,0,0
4201,False,excitatory,0,0
4202,False,inhibitory,22,22.5
4203,False,excitatory,1.5,1.8
4205,False,excitatory,8,8
4206,False,excitatory,0.2,0.1
4207,False,excitatory,0,0
4208,False,excitatory,0.1,0.1
4209,False,excitatory,3.8,3.9
4210,False,excitatory,0.6,0.5
4211,False,excitatory,2.2,2.2
4212,False,excitatory,0,0
4213,False,excitatory,0.2,0.3
4214,False,excitatory,0,0
4215,False,excitatory,2,1.9
4216,False,inhibitory,1.4,1.1
4217,False,excitatory,3.4,3.8
